MID,start,end,rt,self_sex,self_age,residence,participation,IOS_score,target_likedislike,target_sex,target_age,relationship,self_tolerance_score,self_pleasantness_score,self_responsibility_score,self_carefulness_score,self_activeness_score,self_sociability_score,target_tolerance_score,target_pleasantness_score,target_responsibility_score,target_carefulness_score,target_activeness_score,target_sociability_score,completion,stratumID
596.0,2024/02/16-13:02:14,2024/02/16-13:21:21,1147.0,1.0,56.0,4.0,1.0,1.0,6.0,4.0,11.0,宮城県民,1.0,7.0,7.0,7.0,1.0,1.0,7.0,1.0,7.0,1.0,4.0,1.0,COMP,8.0
597.0,2024/02/16-13:18:22,2024/02/16-13:21:27,185.0,2.0,51.0,1.0,1.0,2.0,4.0,4.0,5.0,夫,4.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,2.0,6.0,4.0,3.0,COMP,9.0
598.0,2024/02/16-13:20:17,2024/02/16-13:22:37,140.0,2.0,52.0,27.0,1.0,2.0,4.0,1.0,5.0,よくわからない,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,COMP,9.0
601.0,2024/02/16-12:53:24,2024/02/16-13:24:26,1862.0,1.0,51.0,27.0,1.0,7.0,1.0,2.0,4.0,彼女,3.0,7.0,1.0,6.0,4.0,5.0,2.0,6.0,1.0,6.0,3.0,5.0,COMP,7.0
602.0,2024/02/16-13:23:04,2024/02/16-13:25:20,136.0,1.0,31.0,4.0,1.0,4.0,4.0,2.0,3.0,友人,1.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,COMP,11.0
606.0,2024/02/16-12:59:09,2024/02/16-13:29:02,1793.0,1.0,44.0,30.0,1.0,5.0,2.0,2.0,4.0,妻,5.0,2.0,4.0,7.0,7.0,2.0,2.0,7.0,2.0,3.0,4.0,6.0,COMP,5.0
608.0,2024/02/16-13:21:28,2024/02/16-13:30:42,554.0,2.0,56.0,44.0,1.0,7.0,4.0,1.0,6.0,夫,5.0,4.0,4.0,4.0,7.0,1.0,3.0,4.0,2.0,7.0,5.0,1.0,COMP,14.0
609.0,2024/02/16-13:18:26,2024/02/16-13:31:13,767.0,1.0,50.0,14.0,1.0,3.0,4.0,2.0,4.0,妹,4.0,4.0,6.0,6.0,7.0,5.0,3.0,6.0,3.0,6.0,5.0,3.0,COMP,10.0
613.0,2024/02/16-12:56:48,2024/02/16-13:33:13,2185.0,1.0,29.0,13.0,1.0,6.0,2.0,1.0,2.0,恋人,4.0,4.0,4.0,4.0,7.0,2.0,1.0,7.0,2.0,7.0,2.0,7.0,COMP,6.0
614.0,2024/02/16-13:29:27,2024/02/16-13:33:15,228.0,2.0,35.0,35.0,1.0,6.0,5.0,1.0,4.0,夫,7.0,5.0,2.0,7.0,7.0,2.0,4.0,5.0,4.0,2.0,2.0,4.0,COMP,13.0
615.0,2024/02/16-12:53:22,2024/02/16-13:35:01,2499.0,2.0,54.0,13.0,1.0,5.0,1.0,1.0,4.0,夫,4.0,4.0,5.0,4.0,6.0,6.0,6.0,6.0,2.0,7.0,5.0,5.0,COMP,5.0
622.0,2024/02/16-13:39:07,2024/02/16-13:40:36,89.0,1.0,39.0,13.0,1.0,7.0,6.0,4.0,3.0,特にない、わからない,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,COMP,14.0
623.0,2024/02/16-13:34:44,2024/02/16-13:40:50,366.0,2.0,59.0,28.0,1.0,7.0,6.0,1.0,6.0,夫,2.0,6.0,2.0,5.0,6.0,4.0,2.0,6.0,2.0,6.0,2.0,6.0,COMP,14.0
625.0,2024/02/16-13:37:22,2024/02/16-13:42:12,290.0,2.0,38.0,10.0,1.0,6.0,4.0,1.0,3.0,夫,5.0,6.0,3.0,6.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,4.0,COMP,13.0
627.0,2024/02/16-12:26:13,2024/02/16-13:42:33,4580.0,1.0,51.0,15.0,1.0,4.0,3.0,2.0,4.0,妻,2.0,5.0,5.0,4.0,4.0,3.0,4.0,6.0,4.0,3.0,4.0,6.0,COMP,4.0
630.0,2024/02/16-13:26:05,2024/02/16-13:45:45,1180.0,2.0,59.0,10.0,1.0,3.0,6.0,2.0,5.0,妹,3.0,4.0,1.0,7.0,3.0,3.0,6.0,3.0,4.0,1.0,2.0,7.0,COMP,10.0
631.0,2024/02/16-13:12:34,2024/02/16-13:45:52,1998.0,2.0,47.0,2.0,1.0,3.0,4.0,1.0,5.0,夫,3.0,4.0,5.0,4.0,6.0,2.0,3.0,5.0,6.0,4.0,5.0,3.0,COMP,10.0
633.0,2024/02/16-13:41:01,2024/02/16-13:51:01,600.0,2.0,57.0,13.0,1.0,2.0,4.0,2.0,8.0,母,2.0,4.0,1.0,6.0,4.0,2.0,7.0,3.0,1.0,3.0,3.0,7.0,COMP,9.0
634.0,2024/02/16-13:42:29,2024/02/16-13:52:41,612.0,1.0,58.0,15.0,1.0,5.0,4.0,2.0,8.0,母,2.0,3.0,6.0,2.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,5.0,COMP,12.0
635.0,2024/02/16-13:45:23,2024/02/16-13:53:30,487.0,2.0,59.0,13.0,1.0,2.0,4.0,2.0,9.0,母親,7.0,1.0,4.0,7.0,7.0,1.0,7.0,4.0,4.0,4.0,3.0,6.0,COMP,9.0
636.0,2024/02/16-13:45:06,2024/02/16-13:55:51,645.0,1.0,53.0,21.0,1.0,3.0,4.0,2.0,4.0,妻,6.0,3.0,4.0,7.0,7.0,1.0,4.0,7.0,2.0,6.0,1.0,6.0,COMP,10.0
637.0,2024/02/16-13:54:00,2024/02/16-13:56:00,120.0,2.0,40.0,14.0,1.0,3.0,5.0,2.0,4.0,友人,4.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,4.0,6.0,6.0,5.0,COMP,10.0
638.0,2024/02/16-13:52:52,2024/02/16-13:56:33,221.0,1.0,47.0,13.0,1.0,4.0,4.0,1.0,4.0,妻,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,COMP,11.0
641.0,2024/02/16-12:28:08,2024/02/16-14:05:35,5847.0,2.0,49.0,14.0,1.0,2.0,2.0,1.0,5.0,先輩,4.0,4.0,3.0,4.0,3.0,7.0,2.0,6.0,2.0,5.0,2.0,7.0,COMP,2.0
643.0,2024/02/16-13:05:35,2024/02/16-14:06:27,3652.0,2.0,59.0,35.0,1.0,3.0,4.0,2.0,6.0,同級生,4.0,4.0,4.0,4.0,3.0,6.0,2.0,6.0,3.0,6.0,5.0,5.0,COMP,10.0
645.0,2024/02/16-14:13:53,2024/02/16-14:16:40,167.0,1.0,41.0,28.0,1.0,3.0,4.0,1.0,4.0,上司,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,COMP,10.0
647.0,2024/02/16-14:17:17,2024/02/16-14:20:22,185.0,1.0,34.0,38.0,1.0,3.0,4.0,1.0,3.0,おや,3.0,6.0,2.0,6.0,5.0,2.0,2.0,4.0,1.0,5.0,6.0,2.0,COMP,10.0
650.0,2024/02/16-14:23:11,2024/02/16-14:24:57,106.0,2.0,30.0,15.0,1.0,7.0,6.0,2.0,3.0,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,COMP,14.0
654.0,2024/02/16-14:20:13,2024/02/16-14:27:30,437.0,2.0,47.0,41.0,1.0,3.0,4.0,1.0,4.0,夫,3.0,6.0,3.0,3.0,4.0,4.0,7.0,3.0,5.0,3.0,5.0,3.0,COMP,10.0
657.0,2024/02/16-14:21:39,2024/02/16-14:29:42,483.0,1.0,46.0,12.0,1.0,3.0,4.0,2.0,4.0,配偶者,5.0,2.0,2.0,5.0,6.0,4.0,5.0,1.0,3.0,2.0,2.0,2.0,COMP,10.0
659.0,2024/02/16-14:17:15,2024/02/16-14:35:45,1110.0,1.0,58.0,16.0,1.0,3.0,4.0,2.0,5.0,妻,3.0,3.0,3.0,5.0,6.0,2.0,7.0,3.0,4.0,4.0,4.0,5.0,COMP,10.0
660.0,2024/02/16-14:29:42,2024/02/16-14:36:18,396.0,1.0,47.0,38.0,1.0,2.0,5.0,2.0,4.0,妻,4.0,5.0,2.0,5.0,3.0,5.0,4.0,3.0,6.0,2.0,7.0,3.0,COMP,9.0
662.0,2024/02/16-14:30:54,2024/02/16-14:39:38,524.0,1.0,59.0,4.0,1.0,5.0,5.0,1.0,5.0,家族メンバー,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,COMP,12.0
664.0,2024/02/16-14:37:48,2024/02/16-14:41:23,215.0,1.0,46.0,10.0,1.0,2.0,4.0,1.0,4.0,職場の同僚,4.0,3.0,3.0,7.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,COMP,9.0
671.0,2024/02/16-14:36:26,2024/02/16-14:49:55,809.0,1.0,57.0,8.0,1.0,3.0,4.0,2.0,5.0,妻,5.0,1.0,1.0,5.0,7.0,1.0,7.0,4.0,7.0,4.0,3.0,7.0,COMP,10.0
673.0,2024/02/16-14:42:05,2024/02/16-14:51:08,543.0,1.0,53.0,47.0,1.0,4.0,4.0,2.0,5.0,姉,6.0,5.0,2.0,6.0,5.0,4.0,4.0,6.0,3.0,5.0,4.0,4.0,COMP,11.0
674.0,2024/02/16-14:27:15,2024/02/16-14:53:56,1601.0,2.0,48.0,23.0,1.0,2.0,4.0,1.0,4.0,夫,6.0,3.0,6.0,4.0,6.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,COMP,9.0
675.0,2024/02/16-14:52:16,2024/02/16-14:54:44,148.0,1.0,38.0,26.0,1.0,2.0,4.0,1.0,4.0,母,4.0,2.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0,COMP,9.0
676.0,2024/02/16-14:57:38,2024/02/16-15:01:10,212.0,4.0,56.0,23.0,1.0,7.0,6.0,4.0,11.0,non,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,COMP,14.0
677.0,2024/02/16-14:47:28,2024/02/16-15:03:00,932.0,1.0,53.0,14.0,1.0,7.0,4.0,2.0,5.0,彼女,6.0,6.0,2.0,4.0,5.0,3.0,3.0,6.0,3.0,5.0,3.0,5.0,COMP,14.0
678.0,2024/02/16-14:57:15,2024/02/16-15:03:44,389.0,1.0,34.0,13.0,1.0,4.0,4.0,2.0,3.0,恋人,5.0,2.0,4.0,4.0,6.0,2.0,3.0,5.0,5.0,2.0,3.0,7.0,COMP,11.0
681.0,2024/02/16-15:11:59,2024/02/16-15:13:26,87.0,1.0,51.0,23.0,1.0,4.0,4.0,1.0,5.0,,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,COMP,11.0
683.0,2024/02/16-15:12:00,2024/02/16-15:16:26,266.0,2.0,53.0,10.0,1.0,4.0,4.0,1.0,4.0,知り合い,4.0,4.0,2.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,COMP,11.0
684.0,2024/02/16-15:12:27,2024/02/16-15:16:34,247.0,1.0,50.0,14.0,1.0,7.0,4.0,1.0,5.0,母,7.0,1.0,7.0,7.0,7.0,1.0,1.0,7.0,4.0,4.0,4.0,4.0,COMP,14.0
685.0,2024/02/16-15:00:08,2024/02/16-15:19:57,1189.0,1.0,49.0,13.0,1.0,4.0,4.0,2.0,4.0,妻,4.0,6.0,2.0,6.0,2.0,7.0,1.0,7.0,1.0,6.0,1.0,7.0,COMP,11.0
686.0,2024/02/16-12:52:20,2024/02/16-15:21:12,8932.0,2.0,53.0,28.0,1.0,5.0,1.0,1.0,1.0,息子,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,COMP,5.0
689.0,2024/02/16-15:37:09,2024/02/16-15:43:35,386.0,2.0,51.0,1.0,1.0,3.0,4.0,1.0,5.0,夫,4.0,5.0,3.0,6.0,5.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,COMP,10.0
691.0,2024/02/16-15:43:24,2024/02/16-15:45:02,98.0,2.0,30.0,43.0,1.0,5.0,5.0,3.0,3.0,,7.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,5.0,COMP,12.0
694.0,2024/02/16-15:41:10,2024/02/16-15:51:28,618.0,1.0,55.0,13.0,1.0,7.0,4.0,1.0,3.0,お世話になっている福祉事務所の自分の担当,5.0,4.0,5.0,5.0,6.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,COMP,14.0
695.0,2024/02/16-15:49:17,2024/02/16-15:55:10,353.0,1.0,51.0,1.0,1.0,2.0,4.0,2.0,5.0,配偶者,7.0,1.0,7.0,1.0,7.0,2.0,4.0,3.0,3.0,5.0,2.0,6.0,COMP,9.0
696.0,2024/02/16-15:44:04,2024/02/16-15:57:22,798.0,2.0,58.0,14.0,1.0,7.0,4.0,1.0,5.0,実弟,3.0,5.0,3.0,7.0,4.0,4.0,7.0,4.0,5.0,5.0,7.0,1.0,COMP,14.0
699.0,2024/02/16-15:46:02,2024/02/16-16:02:45,1003.0,2.0,41.0,34.0,1.0,2.0,5.0,2.0,7.0,母,5.0,3.0,4.0,4.0,6.0,2.0,5.0,3.0,4.0,5.0,3.0,5.0,COMP,9.0
700.0,2024/02/16-15:51:50,2024/02/16-16:04:22,752.0,1.0,41.0,43.0,1.0,2.0,4.0,2.0,4.0,妻,6.0,3.0,4.0,4.0,2.0,5.0,3.0,5.0,4.0,7.0,4.0,7.0,COMP,9.0
702.0,2024/02/16-16:07:55,2024/02/16-16:10:01,126.0,2.0,59.0,11.0,1.0,2.0,4.0,3.0,3.0,,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,COMP,9.0
705.0,2024/02/16-16:13:45,2024/02/16-16:18:43,298.0,1.0,44.0,26.0,1.0,2.0,4.0,1.0,4.0,友人,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,COMP,9.0
712.0,2024/02/16-16:34:11,2024/02/16-16:36:19,128.0,1.0,46.0,11.0,1.0,4.0,4.0,2.0,3.0,彼女,5.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,COMP,11.0
713.0,2024/02/16-16:31:49,2024/02/16-16:36:57,308.0,2.0,49.0,32.0,1.0,3.0,5.0,1.0,4.0,パートナー,3.0,3.0,5.0,3.0,3.0,6.0,3.0,3.0,2.0,4.0,4.0,6.0,COMP,10.0
714.0,2024/02/16-15:55:12,2024/02/16-16:41:59,2807.0,1.0,54.0,27.0,1.0,2.0,5.0,1.0,5.0,弟,4.0,3.0,4.0,3.0,7.0,1.0,5.0,3.0,5.0,2.0,5.0,3.0,COMP,9.0
716.0,2024/02/16-16:39:18,2024/02/16-16:42:53,215.0,2.0,54.0,13.0,1.0,3.0,4.0,1.0,5.0,夫,2.0,6.0,2.0,6.0,3.0,5.0,7.0,3.0,6.0,2.0,6.0,2.0,COMP,10.0
717.0,2024/02/16-16:45:18,2024/02/16-16:49:06,228.0,2.0,39.0,40.0,1.0,4.0,6.0,2.0,4.0,,4.0,4.0,4.0,4.0,3.0,4.0,7.0,5.0,5.0,4.0,5.0,5.0,COMP,11.0
718.0,2024/02/16-16:44:05,2024/02/16-16:50:18,373.0,1.0,52.0,26.0,1.0,2.0,6.0,1.0,5.0,夫,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,COMP,9.0
721.0,2024/02/16-17:09:02,2024/02/16-17:12:31,209.0,2.0,36.0,27.0,1.0,4.0,4.0,1.0,3.0,夫,5.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,1.0,3.0,3.0,3.0,COMP,11.0
725.0,2024/02/16-17:24:13,2024/02/16-17:25:41,88.0,2.0,41.0,15.0,1.0,2.0,4.0,1.0,4.0,夫,5.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,COMP,9.0
726.0,2024/02/16-17:23:46,2024/02/16-17:25:56,130.0,1.0,45.0,40.0,1.0,5.0,4.0,1.0,4.0,,4.0,4.0,2.0,5.0,4.0,4.0,5.0,4.0,2.0,3.0,6.0,5.0,COMP,12.0
732.0,2024/02/16-17:43:10,2024/02/16-17:44:50,100.0,2.0,57.0,28.0,1.0,5.0,5.0,2.0,4.0,,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,COMP,12.0
733.0,2024/02/16-17:44:56,2024/02/16-17:46:54,118.0,1.0,49.0,22.0,1.0,4.0,4.0,2.0,4.0,妻,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,COMP,11.0
734.0,2024/02/16-17:43:04,2024/02/16-17:48:05,301.0,1.0,46.0,42.0,1.0,4.0,4.0,2.0,4.0,妻,4.0,4.0,2.0,7.0,7.0,1.0,3.0,6.0,2.0,6.0,5.0,2.0,COMP,11.0
736.0,2024/02/16-17:58:49,2024/02/16-18:03:32,283.0,2.0,58.0,27.0,1.0,5.0,5.0,2.0,5.0,夫,4.0,5.0,6.0,6.0,5.0,5.0,4.0,3.0,5.0,7.0,5.0,3.0,COMP,12.0
738.0,2024/02/16-18:00:56,2024/02/16-18:04:34,218.0,1.0,50.0,13.0,1.0,2.0,4.0,2.0,3.0,親友,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,COMP,9.0
740.0,2024/02/16-18:11:34,2024/02/16-18:13:05,91.0,4.0,41.0,38.0,1.0,7.0,6.0,4.0,11.0,上司、,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,COMP,14.0
742.0,2024/02/16-18:01:44,2024/02/16-18:15:47,843.0,1.0,58.0,2.0,1.0,3.0,4.0,2.0,8.0,母,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,6.0,4.0,5.0,5.0,COMP,10.0
745.0,2024/02/16-17:59:19,2024/02/16-18:19:35,1216.0,2.0,30.0,9.0,1.0,5.0,4.0,2.0,3.0,母,5.0,5.0,3.0,6.0,6.0,3.0,5.0,6.0,4.0,5.0,6.0,5.0,COMP,12.0
747.0,2024/02/16-18:19:35,2024/02/16-18:22:56,201.0,1.0,45.0,30.0,1.0,5.0,4.0,2.0,4.0,妻,1.0,7.0,4.0,3.0,1.0,4.0,7.0,4.0,1.0,7.0,7.0,1.0,COMP,12.0
749.0,2024/02/16-18:18:31,2024/02/16-18:28:05,574.0,2.0,53.0,13.0,1.0,2.0,4.0,1.0,6.0,元配偶者,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,COMP,9.0
753.0,2024/02/16-18:48:25,2024/02/16-18:52:44,259.0,1.0,21.0,40.0,1.0,4.0,4.0,1.0,2.0,友人の1人,4.0,4.0,5.0,6.0,6.0,2.0,3.0,7.0,3.0,5.0,1.0,7.0,COMP,11.0
766.0,2024/02/16-19:00:09,2024/02/16-19:14:08,839.0,1.0,55.0,32.0,1.0,2.0,4.0,2.0,4.0,パートナー,5.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0,3.0,COMP,9.0
767.0,2024/02/16-19:13:24,2024/02/16-19:17:25,241.0,1.0,34.0,34.0,1.0,3.0,4.0,1.0,3.0,好きな人,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,COMP,10.0
768.0,2024/02/16-19:15:20,2024/02/16-19:22:13,413.0,2.0,56.0,12.0,1.0,7.0,5.0,1.0,6.0,とくにない。,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,COMP,14.0
774.0,2024/02/16-19:24:37,2024/02/16-19:26:28,111.0,1.0,31.0,38.0,1.0,2.0,4.0,1.0,3.0,,6.0,5.0,2.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,COMP,9.0
778.0,2024/02/16-19:28:33,2024/02/16-19:37:01,508.0,2.0,54.0,40.0,1.0,5.0,4.0,1.0,6.0,パートナー,4.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,6.0,2.0,3.0,COMP,12.0
779.0,2024/02/16-19:36:06,2024/02/16-19:38:20,134.0,2.0,30.0,13.0,1.0,5.0,4.0,2.0,6.0,妻,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,COMP,12.0
780.0,2024/02/16-19:35:58,2024/02/16-19:39:14,196.0,2.0,50.0,1.0,1.0,4.0,4.0,2.0,4.0,親友,1.0,7.0,2.0,6.0,4.0,7.0,4.0,5.0,3.0,4.0,4.0,7.0,COMP,11.0
781.0,2024/02/16-19:38:19,2024/02/16-19:40:56,157.0,2.0,32.0,23.0,1.0,4.0,4.0,1.0,3.0,夫,4.0,5.0,2.0,6.0,6.0,3.0,7.0,2.0,6.0,4.0,4.0,4.0,COMP,11.0
783.0,2024/02/16-19:42:01,2024/02/16-19:43:20,79.0,2.0,39.0,43.0,1.0,4.0,4.0,2.0,3.0,,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,COMP,11.0
784.0,2024/02/16-19:38:42,2024/02/16-19:46:09,447.0,1.0,57.0,14.0,1.0,2.0,4.0,2.0,5.0,姉,3.0,6.0,3.0,5.0,3.0,6.0,2.0,6.0,5.0,4.0,4.0,3.0,COMP,9.0
785.0,2024/02/16-19:44:03,2024/02/16-19:46:39,156.0,1.0,44.0,12.0,1.0,4.0,4.0,2.0,4.0,彼女,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,COMP,11.0
788.0,2024/02/16-12:25:03,2024/02/16-19:53:48,26925.0,1.0,56.0,34.0,1.0,6.0,1.0,2.0,5.0,恋人,4.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,4.0,6.0,3.0,7.0,COMP,6.0
789.0,2024/02/16-19:53:45,2024/02/16-20:00:53,428.0,2.0,24.0,42.0,1.0,2.0,4.0,2.0,5.0,母,5.0,5.0,4.0,4.0,6.0,2.0,4.0,5.0,2.0,5.0,3.0,5.0,COMP,9.0
790.0,2024/02/16-19:31:41,2024/02/16-20:09:15,2254.0,2.0,37.0,8.0,1.0,7.0,6.0,4.0,11.0,隣人,7.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,7.0,4.0,7.0,COMP,14.0
792.0,2024/02/16-14:03:20,2024/02/16-20:12:27,22147.0,1.0,59.0,42.0,1.0,3.0,4.0,2.0,4.0,彼女,5.0,3.0,4.0,4.0,5.0,2.0,3.0,4.0,3.0,6.0,4.0,5.0,COMP,10.0
795.0,2024/02/16-20:13:35,2024/02/16-20:17:17,222.0,2.0,48.0,11.0,1.0,5.0,5.0,2.0,7.0,母,7.0,4.0,1.0,4.0,6.0,4.0,7.0,1.0,4.0,4.0,7.0,4.0,COMP,12.0
798.0,2024/02/16-20:25:29,2024/02/16-20:30:27,298.0,2.0,56.0,27.0,1.0,2.0,5.0,1.0,5.0,夫,6.0,7.0,2.0,6.0,5.0,3.0,5.0,2.0,3.0,5.0,6.0,1.0,COMP,9.0
800.0,2024/02/16-20:28:34,2024/02/16-20:37:07,513.0,2.0,54.0,34.0,1.0,3.0,5.0,2.0,8.0,母親,4.0,6.0,4.0,4.0,5.0,6.0,4.0,6.0,4.0,2.0,5.0,5.0,COMP,10.0
803.0,2024/02/16-20:46:04,2024/02/16-20:50:47,283.0,1.0,57.0,35.0,1.0,4.0,4.0,2.0,6.0,妻,4.0,4.0,5.0,3.0,4.0,2.0,3.0,6.0,3.0,6.0,4.0,5.0,COMP,11.0
805.0,2024/02/16-20:56:04,2024/02/16-21:00:39,275.0,2.0,37.0,12.0,1.0,6.0,4.0,1.0,3.0,夫,4.0,5.0,5.0,6.0,3.0,3.0,3.0,4.0,5.0,6.0,4.0,4.0,COMP,13.0
806.0,2024/02/16-21:05:50,2024/02/16-21:07:40,110.0,1.0,48.0,13.0,1.0,3.0,4.0,1.0,4.0,,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,COMP,10.0
807.0,2024/02/16-20:59:41,2024/02/16-21:09:17,576.0,2.0,52.0,12.0,1.0,4.0,4.0,1.0,5.0,夫,5.0,3.0,3.0,5.0,6.0,2.0,6.0,6.0,4.0,6.0,4.0,4.0,COMP,11.0
808.0,2024/02/16-20:06:50,2024/02/16-21:16:05,4155.0,1.0,56.0,2.0,1.0,5.0,4.0,1.0,5.0,妻,4.0,6.0,3.0,4.0,3.0,5.0,3.0,6.0,2.0,4.0,4.0,6.0,COMP,12.0
810.0,2024/02/16-21:34:32,2024/02/16-21:45:23,651.0,2.0,56.0,14.0,1.0,5.0,4.0,2.0,5.0,旦那,3.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,4.0,6.0,6.0,4.0,COMP,12.0
812.0,2024/02/16-21:52:57,2024/02/16-21:54:14,77.0,2.0,29.0,8.0,1.0,5.0,4.0,2.0,3.0,no,4.0,7.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,6.0,4.0,COMP,12.0
813.0,2024/02/16-20:53:22,2024/02/16-21:57:10,3828.0,1.0,59.0,20.0,1.0,4.0,5.0,2.0,6.0,妻,2.0,7.0,3.0,4.0,4.0,2.0,6.0,2.0,4.0,7.0,7.0,1.0,COMP,11.0
815.0,2024/02/16-22:30:57,2024/02/16-22:34:27,210.0,2.0,38.0,12.0,1.0,3.0,5.0,2.0,2.0,知人,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,COMP,10.0
818.0,2024/02/16-22:31:00,2024/02/16-22:53:46,1366.0,1.0,51.0,13.0,1.0,5.0,4.0,2.0,5.0,妻,5.0,5.0,5.0,4.0,4.0,6.0,4.0,6.0,3.0,4.0,3.0,6.0,COMP,12.0
820.0,2024/02/16-22:54:28,2024/02/16-22:58:46,258.0,2.0,47.0,13.0,1.0,3.0,4.0,1.0,5.0,恋人,4.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,7.0,COMP,10.0
822.0,2024/02/16-23:55:57,2024/02/16-23:58:14,137.0,1.0,49.0,12.0,1.0,5.0,4.0,1.0,4.0,ちち,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,COMP,12.0
825.0,2024/02/17-01:40:57,2024/02/17-01:50:20,563.0,2.0,42.0,12.0,1.0,6.0,4.0,2.0,4.0,夫、高2、中一,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,COMP,13.0
826.0,2024/02/16-23:03:18,2024/02/17-04:54:02,21044.0,2.0,55.0,13.0,1.0,7.0,5.0,2.0,5.0,友達,3.0,5.0,2.0,4.0,6.0,3.0,7.0,3.0,3.0,2.0,5.0,1.0,COMP,14.0
829.0,2024/02/16-12:46:01,2024/02/17-08:48:27,72146.0,1.0,58.0,22.0,1.0,5.0,2.0,1.0,8.0,父,3.0,6.0,2.0,5.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,COMP,5.0
830.0,2024/02/16-19:12:03,2024/02/17-10:36:58,55495.0,2.0,44.0,28.0,1.0,6.0,4.0,3.0,4.0,夫,2.0,6.0,2.0,7.0,2.0,4.0,4.0,7.0,1.0,4.0,1.0,7.0,COMP,13.0
833.0,2024/02/17-11:34:26,2024/02/17-11:37:11,165.0,1.0,40.0,40.0,1.0,7.0,6.0,2.0,2.0,友人,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,COMP,14.0
